ID,CUIs
ROCOv2_2023_train_000628,C0041618
ROCOv2_2023_train_000629,C0024485
ROCOv2_2023_train_000630,C0024485
ROCOv2_2023_train_000631,C0024485
ROCOv2_2023_train_000632,C0024485
ROCOv2_2023_train_000633,C1306645;C1140618;C1996865
ROCOv2_2023_train_000634,C1306645;C1140618;C0205129
ROCOv2_2023_train_000635,C1306645;C1140618;C1999039
ROCOv2_2023_train_000636,C1306645;C1140618;C1999039
ROCOv2_2023_train_000637,C1306645;C1140618;C0205129
ROCOv2_2023_train_000638,C0041618
ROCOv2_2023_train_000639,C0024485
ROCOv2_2023_train_000640,C0040405
ROCOv2_2023_train_000641,C0024485
ROCOv2_2023_train_000642,C0024485
ROCOv2_2023_train_000643,C0024485
ROCOv2_2023_train_000644,C0002978
ROCOv2_2023_train_000645,C0032743
ROCOv2_2023_train_000646,C1306645;C0037949;C0205129
ROCOv2_2023_train_000647,C0040405
ROCOv2_2023_train_000648,C0041618
ROCOv2_2023_train_000649,C1306645;C0817096;C1996865
ROCOv2_2023_train_000650,C0040405
ROCOv2_2023_train_000651,C0040405
ROCOv2_2023_train_000652,C0024485
ROCOv2_2023_train_000653,C0040405
ROCOv2_2023_train_000654,C0040405
ROCOv2_2023_train_000655,C0024485
ROCOv2_2023_train_000656,C0024485
ROCOv2_2023_train_000657,C0040405
ROCOv2_2023_train_000658,C1306645;C0000726
ROCOv2_2023_train_000659,C1306645;C0817096;C1996865
ROCOv2_2023_train_000660,C0024485
ROCOv2_2023_train_000661,C0024485
ROCOv2_2023_train_000662,C0040405
ROCOv2_2023_train_000663,C0040405
ROCOv2_2023_train_000664,C0040405
ROCOv2_2023_train_000665,C0040405
ROCOv2_2023_train_000666,C1306645;C1999039
ROCOv2_2023_train_000667,C0041618
ROCOv2_2023_train_000668,C0041618
ROCOv2_2023_train_000669,C0041618
ROCOv2_2023_train_000670,C0041618
ROCOv2_2023_train_000671,C0024485
ROCOv2_2023_train_000672,C0040405
ROCOv2_2023_train_000673,
ROCOv2_2023_train_000674,
ROCOv2_2023_train_000675,
ROCOv2_2023_train_000676,
ROCOv2_2023_train_000677,C0024485
ROCOv2_2023_train_000678,C1306645;C0023216;C0205129
ROCOv2_2023_train_000679,C1306645;C0023216;C0205129
ROCOv2_2023_train_000680,
ROCOv2_2023_train_000681,C1306645;C0037303
ROCOv2_2023_train_000682,C0040405
ROCOv2_2023_train_000683,C0040405
ROCOv2_2023_train_000684,C0040405
ROCOv2_2023_train_000685,C1306645;C0817096;C1999039
ROCOv2_2023_train_000686,C1306645;C1140618;C1999039
ROCOv2_2023_train_000687,C1306645;C0817096;C1999039
ROCOv2_2023_train_000688,C0024485
ROCOv2_2023_train_000689,C0024485
ROCOv2_2023_train_000690,C0002978
ROCOv2_2023_train_000691,C0002978
ROCOv2_2023_train_000692,C0040405
ROCOv2_2023_train_000693,C0002978
ROCOv2_2023_train_000694,C0002978
ROCOv2_2023_train_000695,C0024485
ROCOv2_2023_train_000696,C0041618
ROCOv2_2023_train_000697,C0041618
ROCOv2_2023_train_000698,C0041618
ROCOv2_2023_train_000699,C0041618
ROCOv2_2023_train_000700,C0041618
ROCOv2_2023_train_000701,C0040405
ROCOv2_2023_train_000702,C0040405
ROCOv2_2023_train_000703,C0040405
ROCOv2_2023_train_000704,C1306645;C0037303
ROCOv2_2023_train_000705,C0041618
ROCOv2_2023_train_000706,C0041618
ROCOv2_2023_train_000707,C0024485
ROCOv2_2023_train_000708,C0040405
ROCOv2_2023_train_000709,C0024485
ROCOv2_2023_train_000710,C0041618
ROCOv2_2023_train_000711,C0041618
ROCOv2_2023_train_000712,C0041618
ROCOv2_2023_train_000713,C0041618
ROCOv2_2023_train_000714,C0041618
ROCOv2_2023_train_000715,C0040405
ROCOv2_2023_train_000716,C0002978
ROCOv2_2023_train_000717,C0002978
ROCOv2_2023_train_000718,C0040405
ROCOv2_2023_train_000719,C0041618
ROCOv2_2023_train_000720,C0041618
ROCOv2_2023_train_000721,C0041618
ROCOv2_2023_train_000722,C0040405
ROCOv2_2023_train_000723,C1306645;C0037303
ROCOv2_2023_train_000724,C1306645;C0037303
ROCOv2_2023_train_000725,C1306645;C0037303
ROCOv2_2023_train_000726,C0024485
ROCOv2_2023_train_000727,C0040405
ROCOv2_2023_train_000728,C0040405
ROCOv2_2023_train_000729,C0041618
ROCOv2_2023_train_000730,C0024485
ROCOv2_2023_train_000731,C0024485
ROCOv2_2023_train_000732,C0040405
ROCOv2_2023_train_000733,C1306645;C0817096;C1999039
ROCOv2_2023_train_000734,C0040405
ROCOv2_2023_train_000735,C0040405
ROCOv2_2023_train_000736,C0002978
ROCOv2_2023_train_000737,C0040405
ROCOv2_2023_train_000738,C0024485
ROCOv2_2023_train_000739,C1306645;C0000726
ROCOv2_2023_train_000740,C0024485
ROCOv2_2023_train_000741,C0024485
ROCOv2_2023_train_000742,C0024485
ROCOv2_2023_train_000743,C0024485
ROCOv2_2023_train_000744,C0040405
ROCOv2_2023_train_000745,C0040405
ROCOv2_2023_train_000746,C1306645;C0037303
ROCOv2_2023_train_000747,C0024485
ROCOv2_2023_train_000748,C0002978
ROCOv2_2023_train_000749,C0002978
ROCOv2_2023_train_000750,C1306645;C0023216;C0205129
ROCOv2_2023_train_000751,C1306645;C0023216;C0205129
ROCOv2_2023_train_000752,C0024485
ROCOv2_2023_train_000753,C0024485
ROCOv2_2023_train_000754,C0041618
ROCOv2_2023_train_000755,C0041618
ROCOv2_2023_train_000756,C0032743
ROCOv2_2023_train_000757,C1306645;C0023216;C1999039
ROCOv2_2023_train_000758,C0040405
ROCOv2_2023_train_000759,C0040405
ROCOv2_2023_train_000760,C1306645;C0037303
ROCOv2_2023_train_000761,C1306645;C0817096;C1996865
ROCOv2_2023_train_000762,C0040405
ROCOv2_2023_train_000763,C1306645;C0817096;C1996865
ROCOv2_2023_train_000764,C1306645;C0037303
ROCOv2_2023_train_000765,C1306645;C0037303
ROCOv2_2023_train_000766,C1306645;C0037949;C0205129
ROCOv2_2023_train_000767,C0002978
ROCOv2_2023_train_000768,C0002978
ROCOv2_2023_train_000769,C0040405
ROCOv2_2023_train_000770,C0040405
ROCOv2_2023_train_000771,C0040405
ROCOv2_2023_train_000772,C1306645;C0023216;C1999039
ROCOv2_2023_train_000773,C1306645;C0023216;C1999039
ROCOv2_2023_train_000774,C1306645;C0023216;C1999039
ROCOv2_2023_train_000775,C0041618
ROCOv2_2023_train_000776,C0041618
ROCOv2_2023_train_000777,C1306645;C0037303;C1999039
ROCOv2_2023_train_000778,C1306645;C0037949;C0205129
ROCOv2_2023_train_000779,C1306645;C0037949;C0205129
ROCOv2_2023_train_000780,C1306645;C0000726;C1999039
ROCOv2_2023_train_000781,C0024485
ROCOv2_2023_train_000782,C0040405
ROCOv2_2023_train_000783,C0040405
ROCOv2_2023_train_000784,C1306645;C0030797;C1999039
ROCOv2_2023_train_000785,C0040405
ROCOv2_2023_train_000786,C0041618
ROCOv2_2023_train_000787,C0041618
ROCOv2_2023_train_000788,C1306645;C0817096;C1999039
ROCOv2_2023_train_000789,C1306645;C0023216;C1999039
ROCOv2_2023_train_000790,C1306645;C0023216;C1999039
ROCOv2_2023_train_000791,C1306645;C0037303
ROCOv2_2023_train_000792,C0040405
ROCOv2_2023_train_000793,C0024485
ROCOv2_2023_train_000794,C0024485
ROCOv2_2023_train_000795,C0040405
ROCOv2_2023_train_000796,C0040405
ROCOv2_2023_train_000797,C1306645;C0023216;C0205129
ROCOv2_2023_train_000798,C0041618
ROCOv2_2023_train_000799,C0024485
ROCOv2_2023_train_000800,C0041618
ROCOv2_2023_train_000801,C0040405
ROCOv2_2023_train_000802,C0040405
ROCOv2_2023_train_000803,C0040405
ROCOv2_2023_train_000804,C0024485
ROCOv2_2023_train_000805,C0024485
ROCOv2_2023_train_000806,C0040405
ROCOv2_2023_train_000807,C1306645;C0030797;C1999039
ROCOv2_2023_train_000808,C0040405
ROCOv2_2023_train_000809,C1306645;C0817096;C1996865
ROCOv2_2023_train_000810,C0024485
ROCOv2_2023_train_000811,C0040405
ROCOv2_2023_train_000812,C1306645;C0000726;C1999039
ROCOv2_2023_train_000813,C0040405
ROCOv2_2023_train_000814,C0040405
ROCOv2_2023_train_000815,C0040405
ROCOv2_2023_train_000816,C0040405
ROCOv2_2023_train_000817,C0040405
ROCOv2_2023_train_000818,C1306645;C0037303
ROCOv2_2023_train_000819,C0041618
ROCOv2_2023_train_000820,C0002978
ROCOv2_2023_train_000821,C0002978
ROCOv2_2023_train_000822,C0002978
ROCOv2_2023_train_000823,C0002978
ROCOv2_2023_train_000824,C0040405
ROCOv2_2023_train_000825,C0024485
ROCOv2_2023_train_000826,C0002978
ROCOv2_2023_train_000827,C0040405
ROCOv2_2023_train_000828,C0040405
ROCOv2_2023_train_000829,C1306645;C1140618;C1999039
ROCOv2_2023_train_000830,C1306645;C0817096;C1999039
ROCOv2_2023_train_000831,C0024485
ROCOv2_2023_train_000832,C0041618
ROCOv2_2023_train_000833,C0040405
ROCOv2_2023_train_000834,C0040405
ROCOv2_2023_train_000835,C0041618
ROCOv2_2023_train_000836,C0040405
ROCOv2_2023_train_000837,C0041618
ROCOv2_2023_train_000838,C0041618
ROCOv2_2023_train_000839,C0040405
ROCOv2_2023_train_000840,C0041618
ROCOv2_2023_train_000841,C0040405
ROCOv2_2023_train_000842,C0040405
ROCOv2_2023_train_000843,C0040405
ROCOv2_2023_train_000844,C0041618
ROCOv2_2023_train_000845,C0040405
ROCOv2_2023_train_000846,C1306645;C0023216;C1999039
ROCOv2_2023_train_000847,C0024485
ROCOv2_2023_train_000848,C0041618
ROCOv2_2023_train_000849,C0002978
ROCOv2_2023_train_000850,C0002978
ROCOv2_2023_train_000851,C0040405
ROCOv2_2023_train_000852,C0040405
ROCOv2_2023_train_000853,C0040405
ROCOv2_2023_train_000854,C0040405
ROCOv2_2023_train_000855,C0040405
ROCOv2_2023_train_000856,C0040405
ROCOv2_2023_train_000857,C0040405
ROCOv2_2023_train_000858,C0040405
ROCOv2_2023_train_000859,C0040405
ROCOv2_2023_train_000860,C0040405
ROCOv2_2023_train_000861,C1306645;C0817096;C1999039
ROCOv2_2023_train_000862,C0040405
ROCOv2_2023_train_000863,C0040405
ROCOv2_2023_train_000864,C0040405
ROCOv2_2023_train_000865,C0024485
ROCOv2_2023_train_000866,C0041618
ROCOv2_2023_train_000867,C0041618
ROCOv2_2023_train_000868,C0041618
ROCOv2_2023_train_000869,C0040405
ROCOv2_2023_train_000870,C0040405
ROCOv2_2023_train_000871,C0040405
ROCOv2_2023_train_000872,C0041618
ROCOv2_2023_train_000873,C0040405
ROCOv2_2023_train_000874,C1306645;C0037303
ROCOv2_2023_train_000875,C0040405
ROCOv2_2023_train_000876,C0041618
ROCOv2_2023_train_000877,C0040405
ROCOv2_2023_train_000878,C0041618
ROCOv2_2023_train_000879,C0041618
ROCOv2_2023_train_000880,C1306645;C0000726
ROCOv2_2023_train_000881,C1306645;C0817096;C1996865
ROCOv2_2023_train_000882,C1306645;C0817096;C1999039
ROCOv2_2023_train_000883,C0040405
ROCOv2_2023_train_000884,C0040405
ROCOv2_2023_train_000885,C1306645;C1140618;C1999039
ROCOv2_2023_train_000886,C0040405
ROCOv2_2023_train_000887,C0040405
ROCOv2_2023_train_000888,C0002978
ROCOv2_2023_train_000889,C1306645;C1140618;C1999039
ROCOv2_2023_train_000890,C0040405
ROCOv2_2023_train_000891,C0040405
ROCOv2_2023_train_000892,C0040405
ROCOv2_2023_train_000893,C1306645;C0023216;C0205129
ROCOv2_2023_train_000894,C1306645;C0023216;C0205129
ROCOv2_2023_train_000895,C0040405
ROCOv2_2023_train_000896,C0041618
ROCOv2_2023_train_000897,C0002978
ROCOv2_2023_train_000898,C1306645;C0000726;C1999039
ROCOv2_2023_train_000899,C0040405
ROCOv2_2023_train_000900,C1306645;C0023216;C1999039
ROCOv2_2023_train_000901,C1306645
ROCOv2_2023_train_000902,C1306645;C0817096;C1999039
ROCOv2_2023_train_000903,C1306645;C0817096;C1999039
ROCOv2_2023_train_000904,C1306645;C1140618;C1999039
ROCOv2_2023_train_000905,
ROCOv2_2023_train_000906,C1306645;C0817096;C1996865
ROCOv2_2023_train_000907,C0041618
ROCOv2_2023_train_000908,C0041618
ROCOv2_2023_train_000909,C1306645;C0023216;C1999039
ROCOv2_2023_train_000910,C1306645;C0030797;C1999039
ROCOv2_2023_train_000911,C1306645;C0030797;C1999039
ROCOv2_2023_train_000912,C0024485
ROCOv2_2023_train_000913,C1306645;C0030797;C1999039
ROCOv2_2023_train_000914,C1306645;C0030797;C1999039
ROCOv2_2023_train_000915,C0041618
ROCOv2_2023_train_000916,C0041618
ROCOv2_2023_train_000917,C1306645;C0030797;C1999039
ROCOv2_2023_train_000918,C1306645;C0037949;C0205129
ROCOv2_2023_train_000919,C1306645;C0030797;C1999039
ROCOv2_2023_train_000920,C1306645;C1999039
ROCOv2_2023_train_000921,C1306645;C0817096;C1996865
ROCOv2_2023_train_000922,C0040405
ROCOv2_2023_train_000923,C0040405
ROCOv2_2023_train_000924,C1306645;C0030797
ROCOv2_2023_train_000925,C1306645;C0000726;C1999039
ROCOv2_2023_train_000926,C0002978
ROCOv2_2023_train_000927,C0002978
ROCOv2_2023_train_000928,C0040405
ROCOv2_2023_train_000929,C0041618
ROCOv2_2023_train_000930,C0002978
ROCOv2_2023_train_000931,C1306645;C1140618;C1999039
ROCOv2_2023_train_000932,C0040405
ROCOv2_2023_train_000933,C0024485
ROCOv2_2023_train_000934,C0024485
ROCOv2_2023_train_000935,C0041618
ROCOv2_2023_train_000936,C0041618
ROCOv2_2023_train_000937,C0041618
ROCOv2_2023_train_000938,C0041618
ROCOv2_2023_train_000939,C0040405
ROCOv2_2023_train_000940,C0040405
ROCOv2_2023_train_000941,C0040405
ROCOv2_2023_train_000942,C1306645;C0817096;C1999039
ROCOv2_2023_train_000943,C1306645;C0037303
ROCOv2_2023_train_000944,C1306645;C0037303
ROCOv2_2023_train_000945,C1306645;C0817096;C1999039
ROCOv2_2023_train_000946,C0024485
ROCOv2_2023_train_000947,C1306645;C0817096;C1996865
ROCOv2_2023_train_000948,C0040405
ROCOv2_2023_train_000949,C1306645;C0000726;C1999039
ROCOv2_2023_train_000950,C0002978
ROCOv2_2023_train_000951,C0002978
ROCOv2_2023_train_000952,C1306645;C0037303
ROCOv2_2023_train_000953,C0040405
ROCOv2_2023_train_000954,C1306645;C1140618;C0205129
ROCOv2_2023_train_000955,
ROCOv2_2023_train_000956,C0040405
ROCOv2_2023_train_000957,C0040405
ROCOv2_2023_train_000958,C0040405
ROCOv2_2023_train_000959,C0041618
ROCOv2_2023_train_000960,C0024485
ROCOv2_2023_train_000961,C0024485
ROCOv2_2023_train_000962,C0040405
ROCOv2_2023_train_000963,C1306645;C1140618;C1999039
ROCOv2_2023_train_000964,C1306645;C0023216;C0205129
ROCOv2_2023_train_000965,C1306645;C1140618;C1999039
ROCOv2_2023_train_000966,C1306645;C0023216;C1999039
ROCOv2_2023_train_000967,C1306645;C0817096
ROCOv2_2023_train_000968,C0041618
ROCOv2_2023_train_000969,C0040405
ROCOv2_2023_train_000970,C0040405
ROCOv2_2023_train_000971,C0040405
ROCOv2_2023_train_000972,C0040405
ROCOv2_2023_train_000973,C0040405
ROCOv2_2023_train_000974,C0040405
ROCOv2_2023_train_000975,C0040405
ROCOv2_2023_train_000976,C0040405
ROCOv2_2023_train_000977,C0040405
ROCOv2_2023_train_000978,C0040405
ROCOv2_2023_train_000979,C0024485
ROCOv2_2023_train_000980,C0024485
ROCOv2_2023_train_000981,C0040405
ROCOv2_2023_train_000982,C0040405
ROCOv2_2023_train_000983,C0040405
ROCOv2_2023_train_000984,C0002978
ROCOv2_2023_train_000985,C0040405
ROCOv2_2023_train_000986,C0040405
ROCOv2_2023_train_000987,C0040405
ROCOv2_2023_train_000988,C0040405
ROCOv2_2023_train_000989,C0040405
ROCOv2_2023_train_000990,C0040405
ROCOv2_2023_train_000991,C1306645;C0037949;C0205129
ROCOv2_2023_train_000992,C0032743
ROCOv2_2023_train_000993,C0040405
ROCOv2_2023_train_000994,C0002978
ROCOv2_2023_train_000995,C1306645;C1140618;C1996865
ROCOv2_2023_train_000996,C0040405
ROCOv2_2023_train_000997,C0024485
ROCOv2_2023_train_000998,C0040405
ROCOv2_2023_train_000999,C1306645;C0817096;C1996865
ROCOv2_2023_train_001000,C1306645;C0817096;C1996865
ROCOv2_2023_train_001001,C0040405
ROCOv2_2023_train_001002,C0041618
ROCOv2_2023_train_001003,C0041618
ROCOv2_2023_train_001004,C0041618
ROCOv2_2023_train_001005,C0040405
ROCOv2_2023_train_001006,C0024485
ROCOv2_2023_train_001007,C0002978
ROCOv2_2023_train_001008,C0024485
ROCOv2_2023_train_001009,C0040405
ROCOv2_2023_train_001010,C0040405
ROCOv2_2023_train_001011,C0041618
ROCOv2_2023_train_001012,C0041618
ROCOv2_2023_train_001013,C0041618
ROCOv2_2023_train_001014,C0041618
ROCOv2_2023_train_001015,C1306645;C0000726;C1999039
ROCOv2_2023_train_001016,C0041618
ROCOv2_2023_train_001017,C0040405
ROCOv2_2023_train_001018,C0040405
ROCOv2_2023_train_001019,C0040405
ROCOv2_2023_train_001020,
ROCOv2_2023_train_001021,C0041618
ROCOv2_2023_train_001022,C0041618
ROCOv2_2023_train_001023,C0024485
ROCOv2_2023_train_001024,C0041618
ROCOv2_2023_train_001025,C0041618
ROCOv2_2023_train_001026,C1306645;C0817096;C1996865
ROCOv2_2023_train_001027,C1306645;C0817096;C1996865
ROCOv2_2023_train_001028,C1306645;C0817096;C1996865
ROCOv2_2023_train_001029,C1306645;C0817096;C1996865
ROCOv2_2023_train_001030,C1306645;C0817096;C1996865
ROCOv2_2023_train_001031,C1306645;C0817096;C1996865
ROCOv2_2023_train_001032,C0040405
ROCOv2_2023_train_001033,C1306645;C0817096;C1996865
ROCOv2_2023_train_001034,C1306645;C0817096;C1999039
ROCOv2_2023_train_001035,C1306645;C0817096;C1996865
ROCOv2_2023_train_001036,C0040405
ROCOv2_2023_train_001037,C0024485
ROCOv2_2023_train_001038,C0040405
ROCOv2_2023_train_001039,C1306645;C0817096;C1996865
ROCOv2_2023_train_001040,C0041618
ROCOv2_2023_train_001041,C1306645;C0817096;C1996865
ROCOv2_2023_train_001042,C1306645;C0817096;C1996865
ROCOv2_2023_train_001043,C0040405
ROCOv2_2023_train_001044,C1306645;C0817096;C1999039
ROCOv2_2023_train_001045,C0024485
ROCOv2_2023_train_001046,C0040405
ROCOv2_2023_train_001047,C0040405
ROCOv2_2023_train_001048,C1306645;C0817096;C1996865
ROCOv2_2023_train_001049,C1306645;C0023216;C0205129
ROCOv2_2023_train_001050,C1306645;C0000726;C0205129
ROCOv2_2023_train_001051,C1306645;C0817096;C1996865
ROCOv2_2023_train_001052,C0040405
ROCOv2_2023_train_001053,C0040405
ROCOv2_2023_train_001054,C1306645;C0037303
ROCOv2_2023_train_001055,C0040405
ROCOv2_2023_train_001056,C0024485
ROCOv2_2023_train_001057,C0024485
ROCOv2_2023_train_001058,C0024485
ROCOv2_2023_train_001059,C1306645;C0817096;C1996865
ROCOv2_2023_train_001060,C0040405
ROCOv2_2023_train_001061,C1306645;C0817096;C1996865
ROCOv2_2023_train_001062,C1306645;C0817096;C1996865
ROCOv2_2023_train_001063,C0040405
ROCOv2_2023_train_001064,C0040405
ROCOv2_2023_train_001065,C0040405
ROCOv2_2023_train_001066,C0040405
ROCOv2_2023_train_001067,C0040405
ROCOv2_2023_train_001068,C0040405
ROCOv2_2023_train_001069,C0040405
ROCOv2_2023_train_001070,C0040405
ROCOv2_2023_train_001071,C0040405
ROCOv2_2023_train_001072,C0040405
ROCOv2_2023_train_001073,C0041618
ROCOv2_2023_train_001074,C0040405
ROCOv2_2023_train_001075,C1306645;C1140618;C1999039
ROCOv2_2023_train_001076,C0024485
ROCOv2_2023_train_001077,C0024485
ROCOv2_2023_train_001078,C0024485
ROCOv2_2023_train_001079,C1306645;C0817096;C1996865
ROCOv2_2023_train_001080,C0002978
ROCOv2_2023_train_001081,C0041618
ROCOv2_2023_train_001082,C1306645;C0037303
ROCOv2_2023_train_001083,C1306645;C0037303
ROCOv2_2023_train_001084,C0002978
ROCOv2_2023_train_001085,C0040405
ROCOv2_2023_train_001086,C0040405
ROCOv2_2023_train_001087,C0024485
ROCOv2_2023_train_001088,C0024485
ROCOv2_2023_train_001089,C0040405
ROCOv2_2023_train_001090,C0024485
ROCOv2_2023_train_001091,C0024485
ROCOv2_2023_train_001092,C1306645;C0037303
ROCOv2_2023_train_001093,C1306645;C0037303
ROCOv2_2023_train_001094,C1306645;C0037303
ROCOv2_2023_train_001095,C0041618
ROCOv2_2023_train_001096,C1306645;C0817096;C1996865
ROCOv2_2023_train_001097,C0040405
ROCOv2_2023_train_001098,C0040405
ROCOv2_2023_train_001099,C0040405
ROCOv2_2023_train_001100,C0040405
ROCOv2_2023_train_001101,C0040405
ROCOv2_2023_train_001102,C0041618
ROCOv2_2023_train_001103,C0041618
ROCOv2_2023_train_001104,C0040405
ROCOv2_2023_train_001105,C1306645;C0817096;C1996865
ROCOv2_2023_train_001106,C1306645;C0037949;C0205129
ROCOv2_2023_train_001107,C1306645;C1999039
ROCOv2_2023_train_001108,C0024485
ROCOv2_2023_train_001109,C0040405
ROCOv2_2023_train_001110,C0002978
ROCOv2_2023_train_001111,C0024485
ROCOv2_2023_train_001112,C0041618
ROCOv2_2023_train_001113,C1306645;C0817096;C1996865
ROCOv2_2023_train_001114,C0040405
ROCOv2_2023_train_001115,C0040405
ROCOv2_2023_train_001116,C0040405
ROCOv2_2023_train_001117,C0040405
ROCOv2_2023_train_001118,C1306645;C0817096;C1999039
ROCOv2_2023_train_001119,C1306645;C0817096;C1999039
ROCOv2_2023_train_001120,C0040405
ROCOv2_2023_train_001121,C0040405
ROCOv2_2023_train_001122,C0041618
ROCOv2_2023_train_001123,C0041618
ROCOv2_2023_train_001124,C0041618
ROCOv2_2023_train_001125,C0041618
ROCOv2_2023_train_001126,C0040405
ROCOv2_2023_train_001127,C0040405
ROCOv2_2023_train_001128,C0040405
ROCOv2_2023_train_001129,C0002978
ROCOv2_2023_train_001130,C0002978
ROCOv2_2023_train_001131,C0041618
ROCOv2_2023_train_001132,C0041618
ROCOv2_2023_train_001133,C0040405
ROCOv2_2023_train_001134,C0040405
ROCOv2_2023_train_001135,C1306645;C1140618;C1999039
ROCOv2_2023_train_001136,C0040405
ROCOv2_2023_train_001137,C0040405
ROCOv2_2023_train_001138,C0041618
ROCOv2_2023_train_001139,C0032743
ROCOv2_2023_train_001140,C0040405
ROCOv2_2023_train_001141,C0032743
ROCOv2_2023_train_001142,C1306645;C0030797;C1999039
ROCOv2_2023_train_001143,C1306645;C0817096;C1996865
ROCOv2_2023_train_001144,C0041618
ROCOv2_2023_train_001145,C0040405
ROCOv2_2023_train_001146,C0040405
ROCOv2_2023_train_001147,C0040405
ROCOv2_2023_train_001148,C0040405
ROCOv2_2023_train_001149,C0040405
ROCOv2_2023_train_001150,C1306645;C0817096;C1996865
ROCOv2_2023_train_001151,C0040405
